variant,m_prim,n_prim,k_prim,m_l2,n_l2,ok,ms,tflops,note
A,128,128,64,8,4,1,1.09431,62.797,
A,128,128,64,8,8,1,1.06023,64.816,
A,128,256,32,2,2,1,5.13089,13.393,
A,128,256,32,2,4,1,5.11159,13.444,
A,128,256,32,2,8,1,9.38340,7.324,
A,128,256,32,4,2,1,5.09852,13.478,
A,128,256,32,4,4,1,5.13684,13.378,
A,128,256,32,4,8,1,9.55458,7.192,
A,128,256,32,8,2,1,5.10717,13.455,
A,128,256,32,8,4,1,5.10415,13.463,
A,128,256,32,8,8,1,9.46266,7.262,
A,128,256,64,2,2,1,21.92815,3.134,
A,128,256,64,2,4,1,22.05610,3.116,
A,128,256,64,2,8,1,43.81996,1.568,
A,128,256,64,4,2,1,21.90017,3.138,
A,128,256,64,4,4,1,21.93712,3.133,
A,128,256,64,4,8,1,43.77010,1.570,
A,128,256,64,8,2,1,22.03978,3.118,
A,128,256,64,8,4,1,22.03681,3.118,
A,128,256,64,8,8,1,43.76693,1.570,
A,256,64,32,2,2,1,1.56799,43.827,
A,256,64,32,2,4,1,1.56669,43.863,
A,256,64,32,2,8,1,1.57522,43.625,
A,256,64,32,4,2,1,1.60017,42.945,
A,256,64,32,4,4,1,1.61467,42.559,
A,256,64,32,4,8,1,1.56948,43.785,
A,256,64,32,8,2,1,1.74777,39.318,
A,256,64,32,8,4,1,1.78892,38.414,
A,256,64,32,8,8,1,1.91394,35.905,
A,256,64,64,2,2,1,1.27350,53.961,
A,256,64,64,2,4,1,1.27541,53.880,
A,256,64,64,2,8,1,1.26367,54.381,
A,256,64,64,4,2,1,1.30479,52.667,
A,256,64,64,4,4,1,1.28073,53.656,
A,256,64,64,4,8,1,1.28450,53.499,
A,256,64,64,8,2,1,1.56980,43.776,
A,256,64,64,8,4,1,1.47427,46.612,
A,256,64,64,8,8,1,1.42933,48.078,
A,256,128,32,2,2,1,5.92700,11.594,
A,256,128,32,2,4,1,5.92229,11.604,
A,256,128,32,2,8,1,5.83856,11.770,
A,256,128,32,4,2,1,5.89871,11.650,
A,256,128,32,4,4,1,5.89417,11.659,
A,256,128,32,4,8,1,5.83504,11.777,
A,256,128,32,8,2,1,5.86527,11.716,
A,256,128,32,8,4,1,5.96375,11.523,
A,256,128,32,8,8,1,5.89647,11.654,
A,256,128,64,2,2,1,17.09368,4.020,
A,256,128,64,2,4,1,16.95956,4.052,
A,256,128,64,2,8,1,16.94601,4.055,
A,256,128,64,4,2,1,17.09793,4.019,
A,256,128,64,4,4,1,17.15205,4.006,
A,256,128,64,4,8,1,17.00274,4.042,
A,256,128,64,8,2,1,17.09935,4.019,
A,256,128,64,8,4,1,16.97121,4.049,
A,256,128,64,8,8,1,17.12696,4.012,
B,64,64,32,2,2,1,1.48442,46.294,
B,64,64,32,2,4,1,1.70095,40.401,
B,64,64,32,2,8,1,2.01087,34.174,
B,64,64,32,4,2,1,1.53144,44.873,
B,64,64,32,4,4,1,1.78734,38.448,
B,64,64,32,4,8,1,2.40558,28.567,
B,64,64,32,8,2,1,1.54336,44.526,
B,64,64,32,8,4,1,2.19832,31.260,
B,64,64,32,8,8,1,2.30570,29.804,
B,64,64,64,2,2,1,1.25167,54.902,
B,64,64,64,2,4,1,1.46488,46.911,
B,64,64,64,2,8,1,1.63524,42.024,
B,64,64,64,4,2,1,1.35015,50.898,
B,64,64,64,4,4,1,1.48257,46.352,
B,64,64,64,4,8,1,1.96773,34.923,
B,64,64,64,8,2,1,1.35292,50.794,
B,64,64,64,8,4,1,1.83771,37.394,
B,64,64,64,8,8,1,1.95866,35.085,
B,64,64,128,2,2,1,1.28581,53.445,
B,64,64,128,2,4,1,1.50432,45.681,
B,64,64,128,2,8,1,1.62809,42.209,
B,64,64,128,4,2,1,1.37643,49.926,
B,64,64,128,4,4,1,1.46148,47.020,
B,64,64,128,4,8,1,1.96798,34.919,
B,64,64,128,8,2,1,1.33263,51.567,
B,64,64,128,8,4,1,1.82401,37.675,
B,64,64,128,8,8,1,1.93773,35.464,
B,64,128,32,2,2,1,1.36771,50.244,
B,64,128,32,2,4,1,1.73709,39.560,
B,64,128,32,2,8,1,3.50398,19.612,
B,64,128,32,4,2,1,1.38190,49.728,
B,64,128,32,4,4,1,2.06885,33.216,
B,64,128,32,4,8,1,2.23806,30.705,
B,64,128,32,8,2,1,1.76706,38.889,
B,64,128,32,8,4,1,1.99203,34.497,
B,64,128,32,8,8,1,3.74832,18.333,
B,64,128,64,2,2,1,1.25099,54.932,
B,64,128,64,2,4,1,1.49504,45.965,
B,64,128,64,2,8,1,2.70846,25.372,
B,64,128,64,4,2,1,1.23099,55.825,
B,64,128,64,4,4,1,1.80908,37.986,
B,64,128,64,4,8,1,1.95732,35.109,
B,64,128,64,8,2,1,1.58953,43.233,
B,64,128,64,8,4,1,1.76328,38.973,
B,64,128,64,8,8,1,3.13224,21.939,
B,64,128,128,2,2,1,1.28792,53.357,
B,64,128,128,2,4,1,1.47929,46.454,
B,64,128,128,2,8,1,2.69988,25.453,
B,64,128,128,4,2,1,1.28653,53.415,
B,64,128,128,4,4,1,1.81644,37.832,
B,64,128,128,4,8,1,1.99093,34.516,
B,64,128,128,8,2,1,1.59470,43.092,
B,64,128,128,8,4,1,1.70364,40.337,
B,64,128,128,8,8,1,3.07756,22.329,
