variant,m_prim,n_prim,k_prim,m_l2,n_l2,ok,ms,tflops,note
A,64,64,32,2,2,1,19.45149,28.263,
A,64,64,32,2,4,1,19.45915,28.252,
A,64,64,32,2,8,1,19.19147,28.646,
A,64,64,32,4,2,1,13.12065,41.900,
A,64,64,32,4,4,1,13.12964,41.871,
A,64,64,32,4,8,1,13.06991,42.063,
A,64,64,32,8,2,1,11.47681,47.901,
A,64,64,32,8,4,1,11.30022,48.650,
A,64,64,32,8,8,1,11.19829,49.093,
A,64,64,64,2,2,1,18.48104,29.747,
A,64,64,64,2,4,1,18.67211,29.443,
A,64,64,64,2,8,1,18.58678,29.578,
A,64,64,64,4,2,1,12.12964,45.323,
A,64,64,64,4,4,1,12.06896,45.551,
A,64,64,64,4,8,1,11.86829,46.321,
A,64,64,64,8,2,1,10.47572,52.479,
A,64,64,64,8,4,1,10.01490,54.894,
A,64,64,64,8,8,1,9.89275,55.572,
A,64,64,128,2,2,1,19.65621,27.969,
A,64,64,128,2,4,1,19.42993,28.294,
A,64,64,128,2,8,1,19.10839,28.770,
A,64,64,128,4,2,1,14.28499,38.485,
A,64,64,128,4,4,1,14.09840,38.994,
A,64,64,128,4,8,1,13.39761,41.034,
A,64,64,128,8,2,1,13.42766,40.942,
A,64,64,128,8,4,1,11.83584,46.448,
A,64,64,128,8,8,1,11.10828,49.491,
A,64,128,32,2,2,1,17.86319,30.776,
A,64,128,32,2,4,1,17.87381,30.758,
A,64,128,32,2,8,1,17.71335,31.036,
A,64,128,32,4,2,1,11.32465,48.545,
A,64,128,32,4,4,1,11.35938,48.397,
A,64,128,32,4,8,1,11.86600,46.330,
A,64,128,32,8,2,1,9.33444,58.895,
A,64,128,32,8,4,1,10.07612,54.560,
A,64,128,32,8,8,1,10.62827,51.726,
A,64,128,64,2,2,1,18.67260,29.442,
A,64,128,64,2,4,1,18.50611,29.707,
A,64,128,64,2,8,1,18.25375,30.117,
A,64,128,64,4,2,1,12.93137,42.513,
A,64,128,64,4,4,1,12.77569,43.031,
A,64,128,64,4,8,1,12.82278,42.873,
A,64,128,64,8,2,1,10.82085,50.805,
A,64,128,64,8,4,1,9.96880,55.148,
A,64,128,64,8,8,1,10.70212,51.369,
A,64,128,128,2,2,1,18.10950,30.357,
A,64,128,128,2,4,1,17.67937,31.096,
A,64,128,128,2,8,1,17.51642,31.385,
A,64,128,128,4,2,1,11.65458,47.171,
A,64,128,128,4,4,1,11.54807,47.606,
A,64,128,128,4,8,1,11.45647,47.986,
A,64,128,128,8,2,1,9.39944,58.488,
A,64,128,128,8,4,1,9.29329,59.156,
A,64,128,128,8,8,1,9.93120,55.356,
A,64,256,32,2,2,1,15.91637,34.540,
A,64,256,32,2,4,1,15.98173,34.399,
A,64,256,32,2,8,1,15.75467,34.895,
A,64,256,32,4,2,1,12.45138,44.152,
A,64,256,32,4,4,1,12.34574,44.530,
A,64,256,32,4,8,1,15.82602,34.737,
A,64,256,32,8,2,1,9.76306,56.310,
A,64,256,32,8,4,1,10.11455,54.353,
A,64,256,32,8,8,1,13.26709,41.438,
A,64,256,64,2,2,1,13.61773,40.371,
A,64,256,64,2,4,1,13.55577,40.555,
A,64,256,64,2,8,1,13.65388,40.264,
A,64,256,64,4,2,1,11.14196,49.341,
A,64,256,64,4,4,1,11.12897,49.399,
A,64,256,64,4,8,1,13.68864,40.161,
A,64,256,64,8,2,1,8.57454,64.115,
A,64,256,64,8,4,1,8.92920,61.568,
A,64,256,64,8,8,1,11.21843,49.005,
A,128,64,32,2,2,1,12.55386,43.792,
A,128,64,32,2,4,1,12.44118,44.188,
A,128,64,32,2,8,1,12.46859,44.091,
A,128,64,32,4,2,1,9.96110,55.190,
A,128,64,32,4,4,1,9.96802,55.152,
A,128,64,32,4,8,1,9.82922,55.931,
A,128,64,32,8,2,1,9.60611,57.230,
A,128,64,32,8,4,1,9.54643,57.588,
A,128,64,32,8,8,1,9.52020,57.746,
A,128,64,64,2,2,1,14.09883,38.993,
A,128,64,64,2,4,1,14.05881,39.104,
A,128,64,64,2,8,1,14.29530,38.457,
A,128,64,64,4,2,1,11.90603,46.175,
A,128,64,64,4,4,1,11.79873,46.594,
A,128,64,64,4,8,1,12.21577,45.004,
A,128,64,64,8,2,1,11.41767,48.150,
A,128,64,64,8,4,1,11.17624,49.190,
A,128,64,64,8,8,1,12.04591,45.638,
A,128,64,128,2,2,1,11.71188,46.940,
A,128,64,128,2,4,1,11.48324,47.875,
A,128,64,128,2,8,1,11.58586,47.451,
A,128,64,128,4,2,1,9.50656,57.829,
A,128,64,128,4,4,1,9.28369,59.217,
A,128,64,128,4,8,1,9.27300,59.286,
A,128,64,128,8,2,1,9.38432,58.582,
A,128,64,128,8,4,1,9.24708,59.452,
A,128,64,128,8,8,1,9.30259,59.097,
A,128,128,32,2,2,1,17.65558,31.138,
A,128,128,32,2,4,1,17.68306,31.089,
A,128,128,32,2,8,1,18.11165,30.354,
A,128,128,32,4,2,1,11.27291,48.768,
A,128,128,32,4,4,1,11.19880,49.091,
A,128,128,32,4,8,1,13.81590,39.792,
A,128,128,32,8,2,1,9.99462,55.005,
A,128,128,32,8,4,1,10.43672,52.675,
A,128,128,32,8,8,1,12.78478,43.001,
A,128,128,64,2,2,1,11.37686,48.322,
A,128,128,64,2,4,1,11.37380,48.335,
A,128,128,64,2,8,1,11.16423,49.243,
A,128,128,64,4,2,1,8.80993,62.402,
A,128,128,64,4,4,1,8.63064,63.698,
A,128,128,64,4,8,1,8.85824,62.062,
A,128,128,64,8,2,1,8.25205,66.620,
A,128,128,64,8,4,1,8.29651,66.264,
A,128,128,64,8,8,1,8.44113,65.128,
A,128,256,32,2,2,1,39.58494,13.888,
A,128,256,32,2,4,1,39.60129,13.882,
A,128,256,32,2,8,1,39.77331,13.822,
A,128,256,32,4,2,1,39.81533,13.808,
A,128,256,32,4,4,1,39.27975,13.996,
A,128,256,32,4,8,1,39.49222,13.921,
A,128,256,32,8,2,1,38.75544,14.185,
A,128,256,32,8,4,1,39.40142,13.953,
A,128,256,32,8,8,1,38.83828,14.155,
A,128,256,64,2,2,1,178.51187,3.080,
A,128,256,64,2,4,1,179.16742,3.068,
A,128,256,64,2,8,1,182.39182,3.014,
A,128,256,64,4,2,1,177.82681,3.092,
A,128,256,64,4,4,1,178.34496,3.083,
A,128,256,64,4,8,1,179.65977,3.060,
A,128,256,64,8,2,1,180.74316,3.042,
A,128,256,64,8,4,1,178.09306,3.087,
A,128,256,64,8,8,1,179.44781,3.064,
A,256,64,32,2,2,1,13.52730,40.640,
A,256,64,32,2,4,1,13.85500,39.679,
A,256,64,32,2,8,1,13.80256,39.830,
A,256,64,32,4,2,1,10.47243,52.496,
A,256,64,32,4,4,1,10.46376,52.539,
A,256,64,32,4,8,1,11.75335,46.774,
A,256,64,32,8,2,1,12.58772,43.674,
A,256,64,32,8,4,1,12.89499,42.633,
A,256,64,32,8,8,1,13.47122,40.810,
A,256,64,64,2,2,1,11.12546,49.414,
A,256,64,64,2,4,1,11.18940,49.132,
A,256,64,64,2,8,1,11.28312,48.724,
A,256,64,64,4,2,1,8.80684,62.424,
A,256,64,64,4,4,1,8.82675,62.283,
A,256,64,64,4,8,1,9.16050,60.014,
A,256,64,64,8,2,1,9.53241,57.672,
A,256,64,64,8,4,1,9.62206,57.135,
A,256,64,64,8,8,1,9.97852,55.094,
A,256,128,32,2,2,1,43.77837,12.558,
A,256,128,32,2,4,1,43.99740,12.495,
A,256,128,32,2,8,1,44.56740,12.335,
A,256,128,32,4,2,1,44.21906,12.433,
A,256,128,32,4,4,1,44.43021,12.373,
A,256,128,32,4,8,1,43.82553,12.544,
A,256,128,32,8,2,1,44.02647,12.487,
A,256,128,32,8,4,1,43.91030,12.520,
A,256,128,32,8,8,1,43.98686,12.498,
A,256,128,64,2,2,1,136.72855,4.021,
A,256,128,64,2,4,1,136.84224,4.017,
A,256,128,64,2,8,1,136.91290,4.015,
A,256,128,64,4,2,1,136.85149,4.017,
A,256,128,64,4,4,1,136.75110,4.020,
A,256,128,64,4,8,1,136.94054,4.015,
A,256,128,64,8,2,1,137.40031,4.001,
A,256,128,64,8,4,1,138.46835,3.970,
A,256,128,64,8,8,1,136.79001,4.019,
B,64,64,32,2,2,1,24.75913,22.204,
B,64,64,32,2,4,1,16.48274,33.353,
B,64,64,32,2,8,1,12.97472,42.371,
B,64,64,32,4,2,1,25.00548,21.985,
B,64,64,32,4,4,1,17.30829,31.763,
B,64,64,32,4,8,1,13.54797,40.578,
B,64,64,32,8,2,1,25.93318,21.199,
B,64,64,32,8,4,1,18.17474,30.248,
B,64,64,32,8,8,1,15.22013,36.120,
B,64,64,64,2,2,1,24.22997,22.689,
B,64,64,64,2,4,1,15.38080,35.743,
B,64,64,64,2,8,1,11.30801,48.617,
