variant,m_prim,n_prim,k_prim,m_l2,n_l2,ok,ms,tflops,note
A,128,128,64,8,4,1,19.34369,56.841,
A,128,128,64,8,8,1,19.45102,56.527,
A,128,256,32,2,2,1,122.35667,8.986,
A,128,256,32,2,4,1,120.17472,9.149,
A,128,256,32,2,8,1,228.67865,4.808,
A,128,256,32,4,2,1,115.72224,9.501,
A,128,256,32,4,4,1,118.48403,9.280,
A,128,256,32,4,8,1,232.28426,4.733,
A,128,256,32,8,2,1,117.83782,9.331,
A,128,256,32,8,4,1,114.83853,9.574,
A,128,256,32,8,8,1,233.49248,4.709,
A,128,256,64,2,2,1,335.08249,3.281,
A,128,256,64,2,4,1,333.93359,3.293,
A,128,256,64,2,8,1,669.79224,1.642,
A,128,256,64,4,2,1,334.48959,3.287,
A,128,256,64,4,4,1,335.82898,3.274,
A,128,256,64,4,8,1,669.41034,1.643,
A,128,256,64,8,2,1,334.75894,3.284,
A,128,256,64,8,4,1,334.07590,3.291,
A,128,256,64,8,8,1,672.59192,1.635,
A,256,64,32,2,2,1,19.54982,56.242,
A,256,64,32,2,4,1,19.62110,56.037,
A,256,64,32,2,8,1,19.47728,56.451,
A,256,64,32,4,2,1,19.44946,56.532,
A,256,64,32,4,4,1,19.39796,56.682,
A,256,64,32,4,8,1,19.50541,56.370,
A,256,64,32,8,2,1,39.67046,27.716,
A,256,64,32,8,4,1,39.26316,28.004,
A,256,64,32,8,8,1,38.55763,28.516,
A,256,64,64,2,2,1,20.97420,52.422,
A,256,64,64,2,4,1,20.66223,53.214,
A,256,64,64,2,8,1,21.38870,51.406,
A,256,64,64,4,2,1,19.79427,55.547,
A,256,64,64,4,4,1,19.40899,56.650,
A,256,64,64,4,8,1,19.41899,56.620,
A,256,64,64,8,2,1,39.27823,27.993,
A,256,64,64,8,4,1,39.11106,28.113,
A,256,64,64,8,8,1,39.29457,27.981,
A,256,128,32,2,2,1,164.46669,6.685,
A,256,128,32,2,4,1,164.90492,6.668,
A,256,128,32,2,8,1,162.15756,6.781,
A,256,128,32,4,2,1,163.59526,6.721,
A,256,128,32,4,4,1,162.96445,6.747,
A,256,128,32,4,8,1,162.78941,6.754,
A,256,128,32,8,2,1,330.72830,3.325,
A,256,128,32,8,4,1,329.77612,3.334,
A,256,128,32,8,8,1,327.23355,3.360,
A,256,128,64,2,2,1,242.78221,4.529,
A,256,128,64,2,4,1,243.50928,4.515,
A,256,128,64,2,8,1,243.77037,4.510,
A,256,128,64,4,2,1,244.00282,4.506,
A,256,128,64,4,4,1,243.95161,4.507,
A,256,128,64,4,8,1,244.90906,4.489,
A,256,128,64,8,2,1,489.67987,2.245,
A,256,128,64,8,4,1,490.23468,2.243,
A,256,128,64,8,8,1,488.56577,2.250,
