variant,m_prim,n_prim,k_prim,m_l2,n_l2,ok,ms,tflops,note
A,64,64,32,2,2,1,26.23458,26.522,
A,64,64,32,2,4,1,26.63317,26.125,
A,64,64,32,2,8,1,27.96435,24.881,
A,64,64,32,4,2,1,17.91588,38.836,
A,64,64,32,4,4,1,19.23419,36.174,
A,64,64,32,4,8,1,24.33149,28.596,
A,64,64,32,8,2,1,16.94362,41.065,
A,64,64,32,8,4,1,18.34546,37.927,
A,64,64,32,8,8,1,22.11880,31.457,
A,64,64,64,2,2,1,25.66749,27.108,
A,64,64,64,2,4,1,26.05004,26.710,
A,64,64,64,2,8,1,27.19594,25.584,
A,64,64,64,4,2,1,17.12096,40.639,
A,64,64,64,4,4,1,18.21721,38.194,
A,64,64,64,4,8,1,22.90694,30.374,
A,64,64,64,8,2,1,15.83435,43.941,
A,64,64,64,8,4,1,17.53109,39.689,
A,64,64,64,8,8,1,20.95865,33.198,
A,64,64,128,2,2,1,32.93830,21.124,
A,64,64,128,2,4,1,34.55932,20.133,
A,64,64,128,2,8,1,39.03683,17.824,
A,64,64,128,4,2,1,29.94535,23.235,
A,64,64,128,4,4,1,32.56359,21.367,
A,64,64,128,4,8,1,38.23766,18.196,
A,64,64,128,8,2,1,29.51059,23.577,
A,64,64,128,8,4,1,32.09379,21.680,
A,64,64,128,8,8,1,37.79020,18.412,
A,64,128,32,2,2,1,25.87818,26.887,
A,64,128,32,2,4,1,26.63724,26.121,
A,64,128,32,2,8,1,28.38206,24.515,
A,64,128,32,4,2,1,17.00686,40.912,
A,64,128,32,4,4,1,18.84520,36.921,
A,64,128,32,4,8,1,22.11964,31.456,
A,64,128,32,8,2,1,14.45628,48.130,
A,64,128,32,8,4,1,17.44239,39.890,
A,64,128,32,8,8,1,21.68418,32.087,
A,64,128,64,2,2,1,27.07029,25.703,
A,64,128,64,2,4,1,27.71759,25.103,
A,64,128,64,2,8,1,30.23335,23.014,
A,64,128,64,4,2,1,18.39764,37.819,
A,64,128,64,4,4,1,19.52846,35.629,
A,64,128,64,4,8,1,23.60075,29.481,
A,64,128,64,8,2,1,16.15025,43.082,
A,64,128,64,8,4,1,18.81275,36.985,
A,64,128,64,8,8,1,22.72430,30.619,
A,64,128,128,2,2,1,27.52814,25.275,
A,64,128,128,2,4,1,31.73078,21.928,
A,64,128,128,2,8,1,40.62690,17.126,
A,64,128,128,4,2,1,26.07926,26.680,
A,64,128,128,4,4,1,31.00399,22.442,
A,64,128,128,4,8,1,41.17316,16.899,
A,64,128,128,8,2,1,26.11354,26.645,
A,64,128,128,8,4,1,30.79961,22.591,
A,64,128,128,8,8,1,40.43077,17.209,
A,64,256,32,2,2,1,25.37772,27.417,
A,64,256,32,2,4,1,26.38139,26.374,
A,64,256,32,2,8,1,26.63419,26.124,
A,64,256,32,4,2,1,15.80619,44.020,
A,64,256,32,4,4,1,19.28029,36.088,
A,64,256,32,4,8,1,19.66162,35.388,
A,64,256,32,8,2,1,14.31655,48.600,
A,64,256,32,8,4,1,18.52963,37.550,
A,64,256,32,8,8,1,18.78357,37.042,
A,64,256,64,2,2,1,25.95837,26.804,
A,64,256,64,2,4,1,27.18073,25.598,
A,64,256,64,2,8,1,26.75224,26.008,
A,64,256,64,4,2,1,16.38849,42.456,
A,64,256,64,4,4,1,19.51024,35.663,
A,64,256,64,4,8,1,19.73794,35.251,
A,64,256,64,8,2,1,14.72479,47.253,
A,64,256,64,8,4,1,18.82690,36.957,
A,64,256,64,8,8,1,19.41415,35.839,
A,128,64,32,2,2,1,16.55044,42.040,
A,128,64,32,2,4,1,17.04535,40.820,
A,128,64,32,2,8,1,18.79529,37.019,
A,128,64,32,4,2,1,13.47732,51.626,
A,128,64,32,4,4,1,14.45594,48.131,
A,128,64,32,4,8,1,17.48341,39.797,
A,128,64,32,8,2,1,16.79867,41.419,
A,128,64,32,8,4,1,18.11741,38.404,
A,128,64,32,8,8,1,21.61352,32.192,
A,128,64,64,2,2,1,21.44160,32.450,
A,128,64,64,2,4,1,19.59722,35.504,
A,128,64,64,2,8,1,23.56001,29.532,
A,128,64,64,4,2,1,16.47097,42.243,
A,128,64,64,4,4,1,17.05003,40.808,
A,128,64,64,4,8,1,21.81345,31.897,
A,128,64,64,8,2,1,19.71484,35.292,
A,128,64,64,8,4,1,21.91763,31.745,
A,128,64,64,8,8,1,27.03775,25.734,
A,128,64,128,2,2,1,26.46607,26.290,
A,128,64,128,2,4,1,29.00266,23.990,
A,128,64,128,2,8,1,34.74216,20.027,
A,128,64,128,4,2,1,25.88032,26.885,
A,128,64,128,4,4,1,28.77278,24.182,
A,128,64,128,4,8,1,34.60991,20.104,
A,128,64,128,8,2,1,34.67379,20.067,
A,128,64,128,8,4,1,38.30852,18.163,
A,128,64,128,8,8,1,45.91375,15.154,
A,128,128,32,2,2,1,14.65053,47.492,
A,128,128,32,2,4,1,15.80986,44.010,
A,128,128,32,2,8,1,18.42247,37.768,
A,128,128,32,4,2,1,11.51350,60.432,
A,128,128,32,4,4,1,13.61588,51.101,
A,128,128,32,4,8,1,17.38863,40.014,
A,128,128,32,8,2,1,14.80783,46.988,
A,128,128,32,8,4,1,17.40432,39.978,
A,128,128,32,8,8,1,22.77875,30.545,
A,128,128,64,2,2,1,15.53234,44.796,
A,128,128,64,2,4,1,17.01733,40.887,
A,128,128,64,2,8,1,20.49382,33.951,
A,128,128,64,4,2,1,12.92484,53.833,
A,128,128,64,4,4,1,15.36666,45.279,
A,128,128,64,4,8,1,19.45358,35.766,
A,128,128,64,8,2,1,16.84184,41.313,
A,128,128,64,8,4,1,19.71667,35.289,
A,128,128,64,8,8,1,26.08215,26.677,
A,128,256,32,2,2,1,88.77363,7.838,
A,128,256,32,2,4,1,116.84342,5.955,
A,128,256,32,2,8,1,116.28535,5.983,
A,128,256,32,4,2,1,84.96331,8.189,
A,128,256,32,4,4,1,115.12320,6.044,
A,128,256,32,4,8,1,113.34867,6.138,
A,128,256,32,8,2,1,116.34278,5.980,
A,128,256,32,8,4,1,150.65604,4.618,
A,128,256,32,8,8,1,152.39066,4.566,
A,128,256,64,2,2,1,273.02606,2.548,
A,128,256,64,2,4,1,365.87201,1.902,
A,128,256,64,2,8,1,363.49429,1.914,
A,128,256,64,4,2,1,272.21198,2.556,
A,128,256,64,4,4,1,363.66943,1.913,
A,128,256,64,4,8,1,364.15079,1.911,
A,128,256,64,8,2,1,362.51529,1.919,
A,128,256,64,8,4,1,484.35809,1.437,
A,128,256,64,8,8,1,484.65717,1.436,
A,256,64,32,2,2,1,12.21180,56.976,
A,256,64,32,2,4,1,13.00149,53.516,
A,256,64,32,2,8,1,15.49081,44.916,
A,256,64,32,4,2,1,15.60005,44.601,
A,256,64,32,4,4,1,17.00396,40.919,
A,256,64,32,4,8,1,20.14837,34.533,
A,256,64,32,8,2,1,15.41415,45.139,
A,256,64,32,8,4,1,17.04607,40.818,
A,256,64,32,8,8,1,20.07537,34.659,
A,256,64,64,2,2,1,17.62777,39.471,
A,256,64,64,2,4,1,16.68984,41.689,
A,256,64,64,2,8,1,19.63300,35.440,
A,256,64,64,4,2,1,17.20855,40.432,
A,256,64,64,4,4,1,17.75073,39.198,
A,256,64,64,4,8,1,21.49098,32.376,
A,256,64,64,8,2,1,16.12526,43.149,
A,256,64,64,8,4,1,17.54123,39.666,
A,256,64,64,8,8,1,22.55035,30.855,
A,256,128,32,2,2,1,96.22938,7.230,
A,256,128,32,2,4,1,116.62851,5.966,
A,256,128,32,2,8,1,154.14899,4.514,
A,256,128,32,4,2,1,130.46071,5.333,
A,256,128,32,4,4,1,155.40311,4.477,
A,256,128,32,4,8,1,208.29082,3.340,
A,256,128,32,8,2,1,128.37479,5.420,
A,256,128,32,8,4,1,155.04585,4.488,
A,256,128,32,8,8,1,207.29344,3.357,
A,256,128,64,2,2,1,159.11322,4.373,
A,256,128,64,2,4,1,190.95859,3.644,
A,256,128,64,2,8,1,255.16954,2.727,
A,256,128,64,4,2,1,212.65514,3.272,
A,256,128,64,4,4,1,256.05630,2.717,
A,256,128,64,4,8,1,340.66116,2.042,
A,256,128,64,8,2,1,212.18307,3.279,
