variant,m_prim,n_prim,k_prim,m_l2,n_l2,ok,ms,tflops,note
A,128,128,64,8,4,1,2.39290,57.436,
A,128,128,64,8,8,1,4.45309,30.864,
A,128,256,32,2,2,1,13.04310,10.537,
A,128,256,32,2,4,1,25.95530,5.295,
A,128,256,32,2,8,1,50.49791,2.722,
A,128,256,32,4,2,1,13.08056,10.507,
A,128,256,32,4,4,1,26.09876,5.266,
A,128,256,32,4,8,1,50.73141,2.709,
A,128,256,32,8,2,1,13.18986,10.420,
A,128,256,32,8,4,1,25.56628,5.376,
A,128,256,32,8,8,1,50.52860,2.720,
A,128,256,64,2,2,1,39.69840,3.462,
A,128,256,64,2,4,1,80.52528,1.707,
A,128,256,64,2,8,1,161.14995,0.853,
A,128,256,64,4,2,1,39.96434,3.439,
A,128,256,64,4,4,1,80.14093,1.715,
A,128,256,64,4,8,1,161.50426,0.851,
A,128,256,64,8,2,1,40.24957,3.415,
A,128,256,64,8,4,1,80.64766,1.704,
A,128,256,64,8,8,1,160.85814,0.854,
A,256,64,32,2,2,1,2.40721,57.095,
A,256,64,32,2,4,1,2.42896,56.584,
A,256,64,32,2,8,1,2.38203,57.698,
A,256,64,32,4,2,1,2.42309,56.721,
A,256,64,32,4,4,1,2.39433,57.402,
A,256,64,32,4,8,1,2.38235,57.690,
A,256,64,32,8,2,1,2.69737,50.953,
A,256,64,32,8,4,1,2.61632,52.531,
A,256,64,32,8,8,1,2.48022,55.414,
A,256,64,64,2,2,1,2.79661,49.145,
A,256,64,64,2,4,1,2.79920,49.099,
A,256,64,64,2,8,1,2.81407,48.840,
A,256,64,64,4,2,1,2.75088,49.962,
A,256,64,64,4,4,1,2.75649,49.860,
A,256,64,64,4,8,1,2.94860,46.612,
A,256,64,64,8,2,1,3.39563,40.475,
A,256,64,64,8,4,1,3.33223,41.245,
A,256,64,64,8,8,1,3.22717,42.588,
A,256,128,32,2,2,1,17.28692,7.950,
A,256,128,32,2,4,1,17.27797,7.955,
A,256,128,32,2,8,1,35.30828,3.893,
A,256,128,32,4,2,1,17.16503,8.007,
A,256,128,32,4,4,1,17.28120,7.953,
A,256,128,32,4,8,1,34.35451,4.001,
A,256,128,32,8,2,1,17.48596,7.860,
A,256,128,32,8,4,1,17.33897,7.927,
A,256,128,32,8,8,1,34.59810,3.972,
A,256,128,64,2,2,1,27.90940,4.924,
A,256,128,64,2,4,1,27.62147,4.976,
A,256,128,64,2,8,1,56.59311,2.429,
A,256,128,64,4,2,1,27.86401,4.932,
A,256,128,64,4,4,1,27.94010,4.919,
A,256,128,64,4,8,1,56.57566,2.429,
A,256,128,64,8,2,1,27.95925,4.916,
A,256,128,64,8,4,1,28.27870,4.860,
A,256,128,64,8,8,1,56.29611,2.441,
