variant,m_prim,n_prim,k_prim,m_l2,n_l2,ok,ms,tflops,note
A,128,128,64,8,4,1,1.10826,62.007,
A,128,128,64,8,8,1,1.10892,61.970,
A,128,256,32,2,2,1,5.07351,13.545,
A,128,256,32,2,4,1,5.03626,13.645,
A,128,256,32,2,8,1,9.59563,7.162,
A,128,256,32,4,2,1,5.06740,13.561,
A,128,256,32,4,4,1,5.07319,13.546,
A,128,256,32,4,8,1,9.57059,7.180,
A,128,256,32,8,2,1,5.07461,13.542,
A,128,256,32,8,4,1,5.08628,13.511,
A,128,256,32,8,8,1,9.56808,7.182,
A,128,256,64,2,2,1,21.36254,3.217,
A,128,256,64,2,4,1,21.42564,3.207,
A,128,256,64,2,8,1,42.89834,1.602,
A,128,256,64,4,2,1,21.36412,3.217,
A,128,256,64,4,4,1,21.30182,3.226,
A,128,256,64,4,8,1,42.92420,1.601,
A,128,256,64,8,2,1,21.29161,3.228,
A,128,256,64,8,4,1,21.29276,3.227,
A,128,256,64,8,8,1,42.79238,1.606,
A,256,64,32,2,2,1,1.63055,42.145,
A,256,64,32,2,4,1,1.65094,41.625,
A,256,64,32,2,8,1,1.69353,40.578,
A,256,64,32,4,2,1,1.77557,38.703,
A,256,64,32,4,4,1,1.79071,38.376,
A,256,64,32,4,8,1,1.81338,37.896,
A,256,64,32,8,2,1,2.00371,34.296,
A,256,64,32,8,4,1,2.03422,33.782,
A,256,64,32,8,8,1,2.03251,33.810,
A,256,64,64,2,2,1,1.37445,49.998,
A,256,64,64,2,4,1,1.33056,51.647,
A,256,64,64,2,8,1,1.36810,50.230,
A,256,64,64,4,2,1,1.40909,48.769,
A,256,64,64,4,4,1,1.40737,48.828,
A,256,64,64,4,8,1,1.43172,47.998,
A,256,64,64,8,2,1,1.51888,45.243,
A,256,64,64,8,4,1,1.54419,44.502,
A,256,64,64,8,8,1,1.51333,45.410,
A,256,128,32,2,2,1,6.02517,11.405,
A,256,128,32,2,4,1,5.98789,11.476,
A,256,128,32,2,8,1,6.02015,11.415,
A,256,128,32,4,2,1,5.94800,11.553,
A,256,128,32,4,4,1,5.97362,11.504,
A,256,128,32,4,8,1,6.02495,11.406,
A,256,128,32,8,2,1,5.99359,11.465,
A,256,128,32,8,4,1,5.93966,11.570,
A,256,128,32,8,8,1,5.87980,11.687,
A,256,128,64,2,2,1,16.58393,4.144,
A,256,128,64,2,4,1,16.49688,4.166,
A,256,128,64,2,8,1,16.59054,4.142,
A,256,128,64,4,2,1,16.57022,4.147,
A,256,128,64,4,4,1,16.56942,4.147,
A,256,128,64,4,8,1,16.66589,4.123,
A,256,128,64,8,2,1,16.61008,4.137,
A,256,128,64,8,4,1,16.65427,4.126,
A,256,128,64,8,8,1,16.52296,4.159,
B,64,64,32,2,2,1,1.49998,45.814,
B,64,64,32,2,4,1,1.76947,38.836,
B,64,64,32,2,8,1,1.90386,36.095,
B,64,64,32,4,2,1,1.58284,43.415,
B,64,64,32,4,4,1,1.81367,37.890,
B,64,64,32,4,8,1,2.28424,30.084,
B,64,64,32,8,2,1,1.57117,43.738,
B,64,64,32,8,4,1,2.17831,31.547,
B,64,64,32,8,8,1,2.22632,30.867,
B,64,64,64,2,2,1,1.29922,52.893,
B,64,64,64,2,4,1,1.50906,45.538,
B,64,64,64,2,8,1,1.60279,42.875,
B,64,64,64,4,2,1,1.43533,47.877,
B,64,64,64,4,4,1,1.50731,45.591,
B,64,64,64,4,8,1,1.96605,34.953,
B,64,64,64,8,2,1,1.39480,49.269,
B,64,64,64,8,4,1,1.84523,37.242,
B,64,64,64,8,8,1,1.89109,36.338,
