variant,m_prim,n_prim,k_prim,m_l2,n_l2,ok,ms,tflops,note
A,128,256,64,4,8,1,6933.50684,0.159,
A,128,256,64,8,2,1,2816.19971,0.390,
A,128,256,64,8,4,1,3078.03345,0.357,
A,128,256,64,8,8,1,6027.48242,0.182,
A,256,64,32,2,2,1,109.76563,10.017,
A,256,64,32,2,4,1,111.31392,9.878,
A,256,64,32,2,8,1,110.11789,9.985,
A,256,64,32,4,2,1,102.04774,10.774,
A,256,64,32,4,4,1,102.67648,10.709,
A,256,64,32,4,8,1,105.95533,10.377,
A,256,64,32,8,2,1,182.87001,6.013,
A,256,64,32,8,4,1,167.76294,6.554,
A,256,64,32,8,8,1,156.33716,7.033,
A,256,64,64,2,2,1,46.83874,23.474,
A,256,64,64,2,4,1,47.96518,22.923,
A,256,64,64,2,8,1,58.13726,18.912,
A,256,64,64,4,2,1,48.45466,22.692,
A,256,64,64,4,4,1,48.67708,22.588,
A,256,64,64,4,8,1,57.81709,19.017,
A,256,64,64,8,2,1,79.02157,13.914,
A,256,64,64,8,4,1,79.94215,13.754,
A,256,64,64,8,8,1,80.11059,13.725,
A,256,128,32,2,2,1,1910.95398,0.575,
A,256,128,32,2,4,1,1894.03040,0.581,
A,256,128,32,2,8,1,2043.14526,0.538,
A,256,128,32,4,2,1,2069.58496,0.531,
A,256,128,32,4,4,1,2060.59424,0.534,
A,256,128,32,4,8,1,2058.33325,0.534,
A,256,128,32,8,2,1,4147.85742,0.265,
A,256,128,32,8,4,1,4176.18848,0.263,
A,256,128,32,8,8,1,4180.69922,0.263,
A,256,128,64,2,2,1,2189.75732,0.502,
A,256,128,64,2,4,1,2146.03589,0.512,
A,256,128,64,2,8,1,2234.16089,0.492,
A,256,128,64,4,2,1,2210.34497,0.497,
A,256,128,64,4,4,1,2244.88745,0.490,
A,256,128,64,4,8,1,2191.63037,0.502,
A,256,128,64,8,2,1,4396.03418,0.250,
A,256,128,64,8,4,1,4332.36768,0.254,
A,256,128,64,8,8,1,4870.38379,0.226,
