variant,m_prim,n_prim,k_prim,m_l2,n_l2,ok,ms,tflops,note
A,64,64,32,2,2,1,20.84102,26.379,
A,64,64,32,2,4,1,21.02876,26.143,
A,64,64,32,2,8,1,21.26711,25.850,
A,64,64,32,4,2,1,20.64816,26.625,
A,64,64,32,4,4,1,20.88539,26.323,
A,64,64,32,4,8,1,21.15857,25.983,
A,64,64,32,8,2,1,20.91521,26.285,
A,64,64,32,8,4,1,20.73359,26.515,
A,64,64,32,8,8,1,21.01771,26.157,
A,64,64,64,2,2,1,17.40586,31.585,
A,64,64,64,2,4,1,17.11235,32.126,
A,64,64,64,2,8,1,17.75023,30.972,
A,64,64,64,4,2,1,16.96574,32.404,
A,64,64,64,4,4,1,17.30225,31.774,
A,64,64,64,4,8,1,17.65724,31.135,
A,64,64,64,8,2,1,17.27339,31.827,
A,64,64,64,8,4,1,17.06691,32.212,
A,64,64,64,8,8,1,17.70025,31.059,
A,64,64,128,2,2,1,23.32315,23.571,
A,64,64,128,2,4,1,23.46576,23.428,
A,64,64,128,2,8,1,23.83386,23.066,
A,64,64,128,4,2,1,21.89646,25.107,
A,64,64,128,4,4,1,22.04209,24.941,
A,64,64,128,4,8,1,22.37120,24.574,
A,64,64,128,8,2,1,21.74871,25.278,
A,64,64,128,8,4,1,22.04415,24.939,
A,64,64,128,8,8,1,22.13914,24.832,
A,64,128,32,2,2,1,16.80216,32.719,
A,64,128,32,2,4,1,17.25868,31.854,
A,64,128,32,2,8,1,17.55105,31.323,
A,64,128,32,4,2,1,16.83316,32.659,
A,64,128,32,4,4,1,17.29247,31.792,
A,64,128,32,4,8,1,17.70058,31.059,
A,64,128,32,8,2,1,16.83427,32.657,
A,64,128,32,8,4,1,17.13152,32.090,
A,64,128,32,8,8,1,17.48429,31.443,
A,64,128,64,2,2,1,13.70552,40.112,
A,64,128,64,2,4,1,14.26415,38.541,
A,64,128,64,2,8,1,13.74263,40.004,
A,64,128,64,4,2,1,13.42091,40.963,
A,64,128,64,4,4,1,13.49522,40.737,
A,64,128,64,4,8,1,13.68613,40.169,
A,64,128,64,8,2,1,13.23058,41.552,
A,64,128,64,8,4,1,13.27134,41.424,
A,64,128,64,8,8,1,13.42097,40.962,
A,64,128,128,2,2,1,22.78246,24.131,
A,64,128,128,2,4,1,23.29189,23.603,
A,64,128,128,2,8,1,24.22316,22.695,
A,64,128,128,4,2,1,19.70199,27.904,
A,64,128,128,4,4,1,19.96174,27.540,
A,64,128,128,4,8,1,20.82541,26.398,
A,64,128,128,8,2,1,19.07866,28.815,
A,64,128,128,8,4,1,19.34940,28.412,
A,64,128,128,8,8,1,19.77822,27.796,
A,64,256,32,2,2,1,13.68741,40.165,
A,64,256,32,2,4,1,13.84212,39.716,
A,64,256,32,2,8,1,13.76705,39.933,
A,64,256,32,4,2,1,13.28259,41.389,
A,64,256,32,4,4,1,13.48184,40.778,
A,64,256,32,4,8,1,13.74123,40.008,
A,64,256,32,8,2,1,13.23622,41.534,
A,64,256,32,8,4,1,13.44731,40.882,
A,64,256,32,8,8,1,13.62710,40.343,
A,64,256,64,2,2,1,18.76214,29.301,
A,64,256,64,2,4,1,18.75843,29.307,
A,64,256,64,2,8,1,18.89902,29.089,
A,64,256,64,4,2,1,18.73480,29.344,
A,64,256,64,4,4,1,18.99878,28.936,
A,64,256,64,4,8,1,18.82387,29.205,
A,64,256,64,8,2,1,18.63526,29.501,
A,64,256,64,8,4,1,19.15300,28.703,
A,64,256,64,8,8,1,21.61549,25.433,
A,128,64,32,2,2,1,19.23232,28.585,
A,128,64,32,2,4,1,18.44204,29.810,
A,128,64,32,2,8,1,18.71513,29.375,
A,128,64,32,4,2,1,20.42963,26.910,
A,128,64,32,4,4,1,21.16764,25.972,
A,128,64,32,4,8,1,18.61900,29.527,
A,128,64,32,8,2,1,18.74545,29.327,
A,128,64,32,8,4,1,18.73674,29.341,
A,128,64,32,8,8,1,18.61764,29.529,
A,128,64,64,2,2,1,14.81216,37.115,
A,128,64,64,2,4,1,14.77845,37.200,
A,128,64,64,2,8,1,15.03684,36.561,
A,128,64,64,4,2,1,14.78695,37.178,
A,128,64,64,4,4,1,14.78120,37.193,
A,128,64,64,4,8,1,14.83443,37.059,
A,128,64,64,8,2,1,14.78802,37.176,
A,128,64,64,8,4,1,14.82769,37.076,
