variant,m_prim,n_prim,k_prim,m_l2,n_l2,ok,ms,tflops,note
A,256,64,32,2,4,1,7.59735,36.181,
A,256,64,32,2,8,1,7.50381,36.632,
A,256,64,32,4,2,1,7.33428,37.479,
A,256,64,32,4,4,1,7.44351,36.929,
A,256,64,32,4,8,1,7.23417,37.997,
A,256,64,32,8,2,1,9.95326,27.617,
A,256,64,32,8,4,1,11.12159,24.716,
A,256,64,32,8,8,1,10.99569,24.999,
A,256,64,64,2,2,1,7.22672,38.036,
A,256,64,64,2,4,1,7.01400,39.190,
A,256,64,64,2,8,1,7.03509,39.072,
A,256,64,64,4,2,1,6.69586,41.052,
A,256,64,64,4,4,1,6.69726,41.043,
A,256,64,64,4,8,1,6.85139,40.120,
A,256,64,64,8,2,1,9.52135,28.870,
A,256,64,64,8,4,1,10.31322,26.653,
A,256,64,64,8,8,1,10.12035,27.161,
A,256,128,32,2,2,1,22.72687,12.095,
A,256,128,32,2,4,1,23.11882,11.890,
A,256,128,32,2,8,1,22.95565,11.974,
A,256,128,32,4,2,1,23.00638,11.948,
A,256,128,32,4,4,1,22.69944,12.109,
A,256,128,32,4,8,1,22.91726,11.994,
A,256,128,32,8,2,1,43.35992,6.339,
A,256,128,32,8,4,1,43.00260,6.392,
A,256,128,32,8,8,1,43.62665,6.301,
A,256,128,64,2,2,1,56.13412,4.897,
A,256,128,64,2,4,1,55.51426,4.951,
A,256,128,64,2,8,1,55.82826,4.924,
A,256,128,64,4,2,1,55.78937,4.927,
A,256,128,64,4,4,1,56.33531,4.879,
A,256,128,64,4,8,1,55.48324,4.954,
A,256,128,64,8,2,1,110.29504,2.492,
A,256,128,64,8,4,1,110.62682,2.485,
A,256,128,64,8,8,1,110.26637,2.493,
