variant,m_prim,n_prim,k_prim,m_l2,n_l2,ok,ms,tflops,note
A,128,128,64,8,4,1,4.11176,4.178,
A,128,128,64,8,8,1,4.15334,4.136,
A,128,256,32,2,2,1,4.88203,3.519,
A,128,256,32,2,4,1,4.80371,3.576,
A,128,256,32,2,8,1,8.49750,2.022,
A,128,256,32,4,2,1,4.69047,3.663,
A,128,256,32,4,4,1,4.73950,3.625,
A,128,256,32,4,8,1,8.52340,2.016,
A,128,256,32,8,2,1,4.11846,4.171,
A,128,256,32,8,4,1,5.28089,3.253,
A,128,256,32,8,8,1,8.65703,1.984,
A,128,256,64,2,2,1,7.99283,2.149,
A,128,256,64,2,4,1,7.84012,2.191,
A,128,256,64,2,8,1,9.57157,1.795,
A,128,256,64,4,2,1,8.17970,2.100,
A,128,256,64,4,4,1,7.01074,2.451,
A,128,256,64,4,8,1,8.69499,1.976,
A,128,256,64,8,2,1,6.78309,2.533,
A,128,256,64,8,4,1,7.01788,2.448,
A,128,256,64,8,8,1,8.86794,1.937,
A,256,64,32,2,2,1,8.56504,2.006,
A,256,64,32,2,4,1,8.18870,2.098,
A,256,64,32,2,8,1,8.15295,2.107,
A,256,64,32,4,2,1,4.30018,3.995,
A,256,64,32,4,4,1,4.30782,3.988,
A,256,64,32,4,8,1,4.32248,3.975,
A,256,64,32,8,2,1,5.99799,2.864,
A,256,64,32,8,4,1,5.66991,3.030,
A,256,64,32,8,8,1,5.33585,3.220,
A,256,64,64,2,2,1,7.55307,2.275,
A,256,64,64,2,4,1,6.61428,2.597,
A,256,64,64,2,8,1,7.35682,2.335,
A,256,64,64,4,2,1,7.35039,2.337,
A,256,64,64,4,4,1,7.34645,2.339,
A,256,64,64,4,8,1,6.61227,2.598,
A,256,64,64,8,2,1,8.22114,2.090,
A,256,64,64,8,4,1,8.16845,2.103,
A,256,64,64,8,8,1,6.73394,2.551,
A,256,128,32,2,2,1,2.79924,6.137,
A,256,128,32,2,4,1,2.80468,6.125,
A,256,128,32,2,8,1,2.82468,6.082,
A,256,128,32,4,2,1,2.78751,6.163,
A,256,128,32,4,4,1,3.47937,4.938,
A,256,128,32,4,8,1,2.88723,5.950,
A,256,128,32,8,2,1,5.88057,2.921,
A,256,128,32,8,4,1,6.20202,2.770,
A,256,128,32,8,8,1,6.33288,2.713,
A,256,128,64,2,2,1,8.69278,1.976,
A,256,128,64,2,4,1,8.92769,1.924,
A,256,128,64,2,8,1,7.30432,2.352,
A,256,128,64,4,2,1,7.76131,2.214,
A,256,128,64,4,4,1,8.04783,2.135,
A,256,128,64,4,8,1,6.47366,2.654,
A,256,128,64,8,2,1,12.99874,1.322,
A,256,128,64,8,4,1,12.71531,1.351,
A,256,128,64,8,8,1,9.00566,1.908,
B,64,64,32,2,2,1,4.97446,3.454,
B,64,64,32,2,4,1,25.85817,0.664,
B,64,64,32,2,8,1,35.61324,0.482,
B,64,64,32,4,2,1,34.36547,0.500,
B,64,64,32,4,4,1,59.29572,0.290,
B,64,64,32,4,8,1,54.25562,0.317,
B,64,64,32,8,2,1,64.92383,0.265,
B,64,64,32,8,4,1,59.67584,0.288,
B,64,64,32,8,8,1,106.23283,0.162,
B,64,64,64,2,2,1,4.16278,4.127,
B,64,64,64,2,4,1,19.96630,0.860,
B,64,64,64,2,8,1,15.09939,1.138,
B,64,64,64,4,2,1,19.85471,0.865,
B,64,64,64,4,4,1,15.74528,1.091,
B,64,64,64,4,8,1,31.36410,0.548,
B,64,64,64,8,2,1,15.12603,1.136,
B,64,64,64,8,4,1,31.32142,0.549,
B,64,64,64,8,8,1,50.69005,0.339,
B,64,64,128,2,2,1,12.79202,1.343,
B,64,64,128,2,4,1,9.12984,1.882,
B,64,64,128,2,8,1,18.29827,0.939,
B,64,64,128,4,2,1,20.87292,0.823,
B,64,64,128,4,4,1,18.28259,0.940,
B,64,64,128,4,8,1,36.88208,0.466,
B,64,64,128,8,2,1,40.71925,0.422,
B,64,64,128,8,4,1,97.54602,0.176,
B,64,64,128,8,8,1,102.03239,0.168,
B,64,128,32,2,2,1,16.35864,1.050,
B,64,128,32,2,4,1,33.07787,0.519,
B,64,128,32,2,8,1,25.86434,0.664,
B,64,128,32,4,2,1,12.33632,1.393,
B,64,128,32,4,4,1,64.13880,0.268,
B,64,128,32,4,8,1,53.02101,0.324,
B,64,128,32,8,2,1,24.44829,0.703,
B,64,128,32,8,4,1,48.97655,0.351,
B,64,128,32,8,8,1,119.98730,0.143,
B,64,128,64,2,2,1,5.69988,3.014,
B,64,128,64,2,4,1,12.38481,1.387,
B,64,128,64,2,8,1,25.63790,0.670,
B,64,128,64,4,2,1,11.39257,1.508,
B,64,128,64,4,4,1,27.85909,0.617,
B,64,128,64,4,8,1,47.47827,0.362,
B,64,128,64,8,2,1,23.75157,0.723,
B,64,128,64,8,4,1,51.78170,0.332,
B,64,128,64,8,8,1,82.30708,0.209,
B,64,128,128,2,2,1,8.23059,2.087,
B,64,128,128,2,4,1,16.39144,1.048,
B,64,128,128,2,8,1,30.63466,0.561,
B,64,128,128,4,2,1,16.36874,1.050,
B,64,128,128,4,4,1,70.99597,0.242,
B,64,128,128,4,8,1,130.59891,0.132,
B,64,128,128,8,2,1,33.97122,0.506,
B,64,128,128,8,4,1,67.11184,0.256,
B,64,128,128,8,8,1,130.49959,0.132,
B,64,256,32,2,2,1,12.26300,1.401,
B,64,256,32,2,4,1,42.41200,0.405,
B,64,256,32,2,8,1,102.35802,0.168,
B,64,256,32,4,2,1,23.50835,0.731,
B,64,256,32,4,4,1,122.35777,0.140,
B,64,256,32,4,8,1,83.95885,0.205,
B,64,256,32,8,2,1,48.21402,0.356,
B,64,256,32,8,4,1,135.19463,0.127,
B,64,256,32,8,8,1,359.92065,0.048,
B,64,256,64,2,2,1,16.34825,1.051,
B,64,256,64,2,4,1,35.46604,0.484,
B,64,256,64,2,8,1,43.94958,0.391,
B,64,256,64,4,2,1,33.69902,0.510,
B,64,256,64,4,4,1,69.28589,0.248,
B,64,256,64,4,8,1,79.68666,0.216,
B,64,256,64,8,2,1,71.39635,0.241,
B,64,256,64,8,4,1,127.09072,0.135,
B,64,256,64,8,8,1,426.41492,0.040,
B,128,64,32,2,2,1,9.79845,1.753,
B,128,64,32,2,4,1,18.88640,0.910,
B,128,64,32,2,8,1,49.95891,0.344,
B,128,64,32,4,2,1,36.66050,0.469,
B,128,64,32,4,4,1,67.20188,0.256,
B,128,64,32,4,8,1,67.14110,0.256,
B,128,64,32,8,2,1,69.04726,0.249,
B,128,64,32,8,4,1,131.03782,0.131,
B,128,64,32,8,8,1,89.71203,0.192,
B,128,64,64,2,2,1,13.03664,1.318,
B,128,64,64,2,4,1,14.12813,1.216,
B,128,64,64,2,8,1,45.50176,0.378,
B,128,64,64,4,2,1,22.62054,0.759,
B,128,64,64,4,4,1,26.96806,0.637,
B,128,64,64,4,8,1,60.77958,0.283,
B,128,64,64,8,2,1,29.01043,0.592,
B,128,64,64,8,4,1,59.06569,0.291,
B,128,64,64,8,8,1,92.96281,0.185,
B,128,64,128,2,2,1,5.07504,3.385,
B,128,64,128,2,4,1,10.68556,1.608,
B,128,64,128,2,8,1,56.13434,0.306,
B,128,64,128,4,2,1,27.20997,0.631,
B,128,64,128,4,4,1,49.24996,0.349,
B,128,64,128,4,8,1,75.38176,0.228,
B,128,64,128,8,2,1,67.47180,0.255,
B,128,64,128,8,4,1,103.71345,0.166,
B,128,64,128,8,8,1,103.52739,0.166,
B,128,128,32,2,2,1,17.62666,0.975,
B,128,128,32,2,4,1,43.59503,0.394,
B,128,128,32,2,8,1,33.72953,0.509,
B,128,128,32,4,2,1,45.45024,0.378,
B,128,128,32,4,4,1,42.88563,0.401,
B,128,128,32,4,8,1,79.20026,0.217,
B,128,128,32,8,2,1,38.83811,0.442,
B,128,128,32,8,4,1,182.99181,0.094,
B,128,128,32,8,8,1,163.39252,0.105,
B,128,128,64,2,2,1,9.82157,1.749,
B,128,128,64,2,4,1,19.93024,0.862,
B,128,128,64,2,8,1,46.01622,0.373,
B,128,128,64,4,2,1,20.84502,0.824,
B,128,128,64,4,4,1,90.79885,0.189,
B,128,128,64,4,8,1,288.49561,0.060,
B,128,128,64,8,2,1,42.63475,0.403,
B,128,128,64,8,4,1,66.55795,0.258,
B,128,128,64,8,8,1,139.59488,0.123,
B,128,256,32,2,2,1,28.27509,0.608,
B,128,256,32,2,4,1,35.55652,0.483,
B,128,256,32,2,8,1,51.35923,0.335,
B,128,256,32,4,2,1,36.53685,0.470,
B,128,256,32,4,4,1,80.61808,0.213,
B,128,256,32,4,8,1,102.06413,0.168,
B,128,256,32,8,2,1,70.96627,0.242,
B,128,256,32,8,4,1,144.95129,0.119,
B,128,256,32,8,8,1,197.29105,0.087,
B,128,256,64,2,2,1,28.93413,0.594,
B,128,256,64,2,4,1,54.57818,0.315,
B,128,256,64,2,8,1,63.26306,0.272,
B,128,256,64,4,2,1,51.30479,0.335,
B,128,256,64,4,4,1,99.85434,0.172,
B,128,256,64,4,8,1,125.97453,0.136,
B,128,256,64,8,2,1,97.15508,0.177,
B,128,256,64,8,4,1,194.33063,0.088,
B,128,256,64,8,8,1,233.46893,0.074,
B,256,64,32,2,2,1,15.91921,1.079,
B,256,64,32,2,4,1,30.86815,0.557,
B,256,64,32,2,8,1,63.13232,0.272,
B,256,64,32,4,2,1,21.73427,0.790,
B,256,64,32,4,4,1,104.22861,0.165,
B,256,64,32,4,8,1,90.40640,0.190,
B,256,64,32,8,2,1,31.47779,0.546,
B,256,64,32,8,4,1,62.63706,0.274,
B,256,64,32,8,8,1,129.06804,0.133,
B,256,64,64,2,2,1,17.91888,0.959,
B,256,64,64,2,4,1,21.68806,0.792,
B,256,64,64,2,8,1,106.42399,0.161,
B,256,64,64,4,2,1,31.90149,0.539,
B,256,64,64,4,4,1,68.13542,0.252,
B,256,64,64,4,8,1,131.68538,0.130,
B,256,64,64,8,2,1,40.63869,0.423,
B,256,64,64,8,4,1,77.69241,0.221,
B,256,64,64,8,8,1,170.23776,0.101,
B,256,128,32,2,2,1,18.50769,0.928,
B,256,128,32,2,4,1,37.70104,0.456,
B,256,128,32,2,8,1,57.16378,0.301,
B,256,128,32,4,2,1,48.12160,0.357,
B,256,128,32,4,4,1,97.19766,0.177,
B,256,128,32,4,8,1,197.37292,0.087,
B,256,128,32,8,2,1,62.36570,0.275,
B,256,128,32,8,4,1,124.03609,0.139,
B,256,128,32,8,8,1,251.46585,0.068,
B,256,128,64,2,2,1,30.55428,0.562,
B,256,128,64,2,4,1,62.67597,0.274,
B,256,128,64,2,8,1,122.62195,0.140,
B,256,128,64,4,2,1,62.52998,0.275,
B,256,128,64,4,4,1,124.61671,0.138,
B,256,128,64,4,8,1,253.58540,0.068,
B,256,128,64,8,2,1,89.77510,0.191,
B,256,128,64,8,4,1,178.50061,0.096,
B,256,128,64,8,8,1,450.80157,0.038,
